SC0,20/02/2016,Partick,Aberdeen,,,,,,,,,
SC0,20/02/2016,Ross County,Hamilton,,,,,,,,,
SC0,20/02/2016,St. Johnstone,Motherwell,,,,,,,,,
E1,23/02/2016,Birmingham,Bolton,,,,,,,,,
E1,23/02/2016,Brentford,Wolves,,,,,,,,,
E1,23/02/2016,Bristol City,Brighton,,,,,,,,,
E1,23/02/2016,Burnley,Nottingham,,,,,,,,,
E1,23/02/2016,Derby,Blackburn,,,,,,,,,
E1,23/02/2016,Ipswich,Hull,,,,,,,,,
E1,23/02/2016,Leeds,Fulham,,,,,,,,,
E1,23/02/2016,Middlesbrough,Cardiff,,,,,,,,,
E1,23/02/2016,Milton Keynes,Huddersfield,,,,,,,,,
E1,23/02/2016,Preston,Charlton,,,,,,,,,
E1,23/02/2016,Sheffield Wed,QPR,,,,,,,,,
E1,23/02/2016,Reading,Rotherham,,,,,,,,,
E0,27/02/2016,Leicester,Norwich,,,,,,,,,
E0,27/02/2016,Liverpool,Everton,,,,,,,,,
E0,27/02/2016,Manchester Utd,Arsenal,,,,,,,,,
E0,27/02/2016,Newcastle,Manchester City,,,,,,,,,
E0,27/02/2016,Southampton,Chelsea,,,,,,,,,
E0,27/02/2016,Stoke,Aston Villa,,,,,,,,,
E0,27/02/2016,Tottenham,Swansea,,,,,,,,,
E0,27/02/2016,Watford,Bournemouth,,,,,,,,,
E0,27/02/2016,West Brom,Crystal Palace,,,,,,,,,
E0,27/02/2016,West Ham,Sunderland,,,,,,,,,
E1,27/02/2016,Blackburn,Milton Keynes,,,,,,,,,
E1,27/02/2016,Bolton,Burnley,,,,,,,,,
E1,27/02/2016,Brighton,Leeds,,,,,,,,,
E1,27/02/2016,Cardiff,Preston,,,,,,,,,
E1,27/02/2016,Charlton,Reading,,,,,,,,,
E1,27/02/2016,Fulham,Middlesbrough,,,,,,,,,
E1,27/02/2016,Huddersfield,Ipswich,,,,,,,,,
E1,27/02/2016,Hull,Sheffield Wed,,,,,,,,,
E1,27/02/2016,Nottingham,Bristol City,,,,,,,,,
E1,27/02/2016,QPR,Birmingham,,,,,,,,,
E1,27/02/2016,Rotherham,Brentford,,,,,,,,,
E1,27/02/2016,Wolves,Derby,,,,,,,,,
E2,27/02/2016,Blackpool,Bradford,,,,,,,,,
E2,27/02/2016,Burton,Walsall,,,,,,,,,
E2,27/02/2016,Colchester,Shrewsbury,,,,,,,,,
E2,27/02/2016,Coventry,Fleetwood,,,,,,,,,
E2,27/02/2016,Crewe,Barnsley,,,,,,,,,
E2,27/02/2016,Doncaster,Millwall,,,,,,,,,
E2,27/02/2016,Gillingham FC,Chesterfield,,,,,,,,,
E2,27/02/2016,Peterborough,Swindon,,,,,,,,,
E2,27/02/2016,Port Vale,Southend,,,,,,,,,
E2,27/02/2016,Rochdale,Sheffield Utd,,,,,,,,,
E2,27/02/2016,Scunthorpe,Oldham,,,,,,,,,
E2,27/02/2016,Wigan,Bury,,,,,,,,,
E3,27/02/2016,Accrington,Barnet,,,,,,,,,
E3,27/02/2016,Dagenham & Red.,Yeovil,,,,,,,,,
E3,27/02/2016,Hartlepool,Northampton,,,,,,,,,
E3,27/02/2016,Leyton Orient,Crawley Town,,,,,,,,,
E3,27/02/2016,Morecambe,Carlisle,,,,,,,,,
E3,27/02/2016,Newport,Mansfield,,,,,,,,,
E3,27/02/2016,Plymouth,Notts County,,,,,,,,,
E3,27/02/2016,Portsmouth,Cambridge Utd,,,,,,,,,
E3,27/02/2016,Stevenage,Exeter,,,,,,,,,
E3,27/02/2016,Wimbledon,Oxford Utd,,,,,,,,,
E3,27/02/2016,Wycombe,Bristol Rovers,,,,,,,,,
E3,27/02/2016,York,Luton,,,,,,,,,
SC0,27/02/2016,Aberdeen,St. Johnstone,,,,,,,,,
SC0,27/02/2016,Dundee FC,Inverness,,,,,,,,,
